actual_title,predicted_title,BLEU,ROUGE-L,METEOR,BERTScore
باوجود افزایش تعداد طلاق‌ها، آمار طلاق در 10 سال گذشته در ایران تقریبا ثابت بوده است,امید به تغییر آمار طلاق با افزایش ازدواج و کاهش طلاق,0.0471728363692704,0.14814814814814814,0.09677419354838708,0.6992107033729553
سیده زهرا برقعی اولین زن در سطوح مدیریتی حوزه است.,بانوان در مدیریت حوزه علمیه حضور یافتند,0.027385973411104617,0.2222222222222222,0.09433962264150944,0.7310907244682312
طبق نظر آیات عظام شبیری، سبحانی، مکارم، صانعی و صافی ضبط فیلم از افراد بدون اجازه آن‌ها حرام است,فیلتر شدن صدا و تصویر شخصی بدون اجازه شرعا حرام است,0.021422003870298134,0.30303030303030304,0.21339712918660286,0.7270705699920654
امارات سالیانه ۲.۵ میلیون لیتر آب آشامیدنی از هوا تولید می‌کند,"""ادعای تولید 2.5 میلیون لیتر آب از هوا در امارات""",0.3964932509748046,0.5925925925925927,0.7389312977099237,0.7870318293571472
یک‌سوم زندانیان زن جهان در امریکا هستند و از سال 2015 تا سال 2020 دست‌کم 250 زن با شلیک پلیس آمریکا کشته شده‌اند,«یک‌سوم زندانیان زن جهان در آمریکا زندانی هستند، ولی از نظر امید به زندگی و اشتغال، زنان ایران از زنان آمریکا برترند»,0.1623790818441275,0.36734693877551017,0.2953955386001165,0.7721035480499268
اکثر آمریکایی‌ها مخالف نامزدی بایدن و ترامپ در انتخابات ریاست­ جمهوری ۲۰۲۴ هستند,بیشتر آمریکایی‌ها مخالف نامزدی مجدد بایدن و ترامپ هستند,0.3456951469381213,0.6363636363636364,0.5336896663427275,0.88750159740448
تجارت چین با امارات، ۶ برابر تجارت چین با ایران است,تجارت چین با امارات ۶ برابر تجارت با ایران,0.4277115991311693,0.8571428571428571,0.7032816292075552,0.909636914730072
چین، سومین شریک تجاری آمریکا است و سهم بیشتری از اتحادیه اروپا در تجارت با این کشور دارد,ادعای کاربر در مورد تجارت آمریکا با چین نیمه درست است,0.027211911780759976,0.19999999999999998,0.1648351648351648,0.7160860300064087
صندوق بین‌المللی پول، قیمت دلار را ۱۴ هزار و ۷۰۰ تومان اعلام کرده‌است,صندوق بین المللی پول قیمت دلار را ۱۴ هزار و ۷۰۰ تومان اعلام کرد,0.719548353625319,0.888888888888889,0.8613109512390087,0.9109111428260803
جلیلی :شهید رئیسی چندین بار به آفریقا سفر کردند و گشایش اقتصادی ایجاد شده بود,ادعای جلیلی در مورد سفر شهید رئیسی به آفریقا و وضعیت اقتصادی دولت محسن رئیسی,0.23114663823833645,0.4666666666666667,0.3546875,0.7535107135772705
