actual_title,predicted_title,BLEU,ROUGE-L,METEOR,BERTScore
باوجود افزایش تعداد طلاق‌ها، آمار طلاق در 10 سال گذشته در ایران تقریبا ثابت بوده است,آمار طلاق در ۱۰ سال گذشته تقریبا ثابت بوده است,0.3435009230168389,0.0,0.5624142661179699,0.8965648412704468
سیده زهرا برقعی اولین زن در سطوح مدیریتی حوزه است.,برای اولین‌بار در حوزه علمیه خواهران، زنی در جایگاه مدیر جامعه‌الزهرا حضور دارد.,0.017395797375642234,0.0,0.13157894736842105,0.7432434558868408
طبق نظر آیات عظام شبیری، سبحانی، مکارم، صانعی و صافی ضبط فیلم از افراد بدون اجازه آن‌ها حرام است,آیت‌الله‌های شبیری، صانعی، مکارم و سبحانی در فتواهای قبلی خود گفته‌اند که ضبط فیلم از افراد بدون اجازه آن‌ها حرام شرعی است,0.37039494077591745,0.0,0.6565843186936937,0.8497554659843445
امارات سالیانه ۲.۵ میلیون لیتر آب آشامیدنی از هوا تولید می‌کند,امارات سالیانه ۲.۵ میلیون لیتر آب آشامیدنی از هوا تولید می‌کند,1.0,0.0,0.9997724169321802,1.000000238418579
یک‌سوم زندانیان زن جهان در امریکا هستند و از سال 2015 تا سال 2020 دست‌کم 250 زن با شلیک پلیس آمریکا کشته شده‌اند,یک‌سوم زندانیان زن جهان در آمریکا هستند و سالانه 250 زن توسط پلیس کشته می‌شوند.,0.19451992772320661,0.0,0.47222842677388144,0.8845700025558472
اکثر آمریکایی‌ها مخالف نامزدی بایدن و ترامپ در انتخابات ریاست­ جمهوری ۲۰۲۴ هستند,بیشتر آمریکایی‌ها از نامزدی مجدد بایدن و ترامپ در انتخابات ۲۰۲۴ حمایت نمی‌کنند,0.32523403430389786,0.0,0.576923076923077,0.9025800228118896
تجارت چین با امارات، ۶ برابر تجارت چین با ایران است,تجارت چین با امارات ۶ برابر تجارت چین با ایران است,0.7426141117870939,0.0,0.9215917772067505,0.9737465977668762
چین، سومین شریک تجاری آمریکا است و سهم بیشتری از اتحادیه اروپا در تجارت با این کشور دارد,چین بعد از کانادا و مکزیک، بیشترین حجم تجارت را با آمریکا دارد,0.01680761126159551,0.0,0.21621621621621623,0.770211935043335
صندوق بین‌المللی پول، قیمت دلار را ۱۴ هزار و ۷۰۰ تومان اعلام کرده‌است,براساس شاخص برابری قدرت خرید، ارزش هر دلار ۱۴ هزار و ۷۰۰ تومان اعلام شد,0.3237722713145643,0.0,0.5485255281690141,0.8278843760490417
جلیلی :شهید رئیسی چندین بار به آفریقا سفر کردند و گشایش اقتصادی ایجاد شده بود,جلیلی: شهید رئیسی چندین بار به آفریقا سفر کردند و گشایشی اقتصادی هم ایجاد شد,0.6803749333171202,0.0,0.8556369763705475,0.9676082134246826
براساس پژوهش موسسه لاتانا، ایرانیان بدبین‌ترین مردم جهان نسبت به وجود دموکراسی درکشورشان هستند,ایران در بین 190 کشوری که در آن مردم ادراک دموکراسی سنجیده شده، ایرانیان بدبین‌ترین مردم این کشورها هستند و معتقدند که تنها ۲۵ درصد دموکراتیک است,0.0925159978069645,0.0,0.34509202453987736,0.7468960285186768
انگلیس گلوله‌های اورانیوم به اوکراین ارسال کرده است,انگلیس گلوله‌های اورانیوم به اوکراین فرستاده است,0.6431870218238024,0.0,0.7217391304347825,0.9532313346862793
کامالاهریس: هیچ سرباز آمریکایی در مناطق جنگی خارج از کشور خدمت نمی‌کند,کامالا هریس: هیچ سرباز آمریکایی در مناطق جنگی خارج از کشور خدمت نمی‌کند,0.8385766789076257,0.0,0.9157654792196778,0.960783839225769
دکتر علی لاریجانی گفته است به عرصه‌ی انتخابات مجلس شورای اسلامی ورود می‌کند,علی لاریجانی قصد دارد در انتخابات مجلس شورای اسلامی کاندیدا شود.,0.2521193618434983,0.0,0.49074074074074076,0.8079870939254761
برجام در گام اول ۵۰ تا ۱۰۰ میلیارد دلار پول بلوکه شده و کمپرسورهای لازم برای پارس جنوبی و پالایشگاه ستاره را آزاد کرد,برجام در گام اول ۵۰ تا ۱۰۰ میلیارد دلار از پول‌های بلوکه شده ایران و کمپرسورهای مورد نیاز برای پارس جنوبی را آزاد کرد,0.4938015541936678,0.0,0.7681159420289856,0.9103502631187439
مارک زاکربرگ، مدیرعامل فیسبوک، سال ۲۰۲۳ استعفا می‌دهد.,استعفای زاکربرگ از فیسبوک در سال ۲۰۲۳ صحت ندارد,0.04829027362797447,0.0,0.29224537037037035,0.8252255916595459
مقبره لطفعلی خان‌ زند به انبار فرش تبدیل شده است,مزار لطفعلی‌خان زند در بازار تهران تبدیل به انبار فرش شده است,0.10025157431478134,0.0,0.40760869565217384,0.9079667925834656
آذری‌جهرمی به‌دلیل مقاوت در برابر فیلترینگ تحت تعقیب قضایی قرار گرفت,آذری‌جهرمی به خاطر مقاومت در برابر فیلترینگ تحت تعقیب قضایی قرار گرفت,0.6315552371794037,0.0,0.8063619174730285,0.9391809701919556
سپیده شبستری: برابری دیه زن، مرد و مذاهب برای اولین بار توسط همتی در صنعت بیمه اجرا شد.,عبدالناصر همتی، کسی که برابری دیه زن و مرد و مذاهب را برای اولین بار در صنعت بیمه کشور اجرا کرد است.,0.11903432866107733,0.0,0.7042253521126761,0.855175256729126
انتشار عمومی تصاویر اینستاگرام دختر نماینده مجلس، نقض حریم شخصی اوست,انتشار دوباره تصاویر خصوصی، نقض حریم شخصی محسوب نمی‌شود,0.23801761257033807,0.0,0.4766949152542372,0.7843883633613586
دانش‌آموزان موظف‌اند فایل صدای نماز خواندنشان را به مدرسه ارائه کنند,طبق طرح جدید وزارت آموزش و پرورش، مدیران مدارس باید ۶ نفر از والدین را برای «نمازیار» معرفی کنند,0.010331208012220438,0.0,0.08264462809917356,0.7097846865653992
مجری برنامه «سلام تهران» به خاطر اظهاراتش علیه وزیر نیرو توبیخ شد.,مجری برنامه سلام تهران در جریان قطعی برق، وزیر نیرو را توبیخ کرد.,0.05202556880807583,0.0,0.46822916666666664,0.8330729603767395
