actual_title,predicted_title,BLEU,ROUGE-L,METEOR,BERTScore
باوجود افزایش تعداد طلاق‌ها، آمار طلاق در 10 سال گذشته در ایران تقریبا ثابت بوده است,نرخ طلاق متأهلان در دهه 90 تقریبا ثابت بوده است.,0.14906674059356048,0.38461538461538464,0.2896103896103896,0.8020576238632202
سیده زهرا برقعی اولین زن در سطوح مدیریتی حوزه است.,این نخستین‌باره است که زنان در سطوح مدیریتی رده‌بالای حوزه حضور پیدا می‌کنند.,0.2131456897111116,0.4,0.45231071779744353,0.7865836024284363
طبق نظر آیات عظام شبیری، سبحانی، مکارم، صانعی و صافی ضبط فیلم از افراد بدون اجازه آن‌ها حرام است,"آیت‌الله‌های شبیری، سبحانی، مکارم، صانعی و صافی فتوا دادند: ضبط
فیلم بدون اجازه حرام است.",0.5716838703249626,0.7142857142857143,0.6815494393476045,0.8455922603607178
امارات سالیانه ۲.۵ میلیون لیتر آب آشامیدنی از هوا تولید می‌کند,امارات با استفاده از هیدروپنل سالانه 43 میلیون لیتر آب تولید می‌کند,0.18834432784537122,0.48000000000000004,0.4920107577914886,0.8341864943504333
یک‌سوم زندانیان زن جهان در امریکا هستند و از سال 2015 تا سال 2020 دست‌کم 250 زن با شلیک پلیس آمریکا کشته شده‌اند,علی بهادری جهرمی ادعا کرد یک‌سوم زندانیان زن جهان در آمریکا هستند.,0.17454842508654406,0.33333333333333337,0.260204081632653,0.760762631893158
اکثر آمریکایی‌ها مخالف نامزدی بایدن و ترامپ در انتخابات ریاست­ جمهوری ۲۰۲۴ هستند,اکثریت آمریکایی‌ها مخالف نامزدی مجدد بایدن و ترامپ هستند,0.3456951469381213,0.6363636363636364,0.5336896663427275,0.8747369050979614
تجارت چین با امارات، ۶ برابر تجارت چین با ایران است,تجارت چین با امارات، شش برابر تجارت با ایران است.,0.5266403878479267,0.8333333333333334,0.7812500000000001,0.9291507601737976
چین، سومین شریک تجاری آمریکا است و سهم بیشتری از اتحادیه اروپا در تجارت با این کشور دارد,"چین سومین شریک تجاری آمریکا است، اما تجارت آن با آمریکا
از تجارت آمریکا با اروپا بیشتر نیست.",0.2660812517643415,0.46153846153846156,0.4181991259573363,0.8207420706748962
صندوق بین‌المللی پول، قیمت دلار را ۱۴ هزار و ۷۰۰ تومان اعلام کرده‌است,صندوق بین‌المللی پول ارزش هر دلار را ۱۴ هزار و ۷۰۰ تومان اعلام کرده‌است.,0.7331765459202478,0.8275862068965518,0.8490937746256895,0.9308313727378845
جلیلی :شهید رئیسی چندین بار به آفریقا سفر کردند و گشایش اقتصادی ایجاد شده بود,جلیلی ادعا کرد شهید رئیسی چندین بار به آفریقا سفر کرده و گشایش اقتصادی ایجاد شد.,0.6425503166524514,0.7500000000000001,0.7833059210526317,0.8663297295570374
